DATE_TIME,PLANT_ID,SOURCE_KEY,DC_POWER,AC_POWER,DAILY_YIELD,TOTAL_YIELD
2026-08-18 22:15:00,4135001,INV01,0.0,0.0,170.929,652911.148
2026-08-18 22:15:00,4135001,INV02,0.0,0.0,172.204,883384.118
2026-08-18 22:15:00,4135001,INV03,0.0,0.0,174.988,795888.68
2026-08-18 22:15:00,4135001,INV04,9.122,8.849,168.438,742551.084
2026-08-18 22:30:00,4135001,INV01,0.0,0.0,170.929,652911.148
2026-08-18 22:30:00,4135001,INV02,5.055,4.904,172.205,883384.119
2026-08-18 22:30:00,4135001,INV03,0.0,0.0,174.988,795888.68
2026-08-18 22:30:00,4135001,INV04,10.619,10.3,168.441,742551.086
2026-08-18 22:45:00,4135001,INV01,17.986,17.447,170.933,652911.152
2026-08-18 22:45:00,4135001,INV02,0.0,0.0,172.205,883384.119
2026-08-18 22:45:00,4135001,INV03,2.852,2.767,174.988,795888.681
2026-08-18 22:45:00,4135001,INV04,6.8,6.596,168.442,742551.088
2026-08-18 23:00:00,4135001,INV01,0.0,0.0,170.933,652911.152
2026-08-18 23:00:00,4135001,INV02,0.0,0.0,172.205,883384.119
2026-08-18 23:00:00,4135001,INV03,0.0,0.0,174.988,795888.681
2026-08-18 23:00:00,4135001,INV04,0.0,0.0,168.442,742551.088
2026-08-18 23:15:00,4135001,INV01,0.0,0.0,170.933,652911.152
2026-08-18 23:15:00,4135001,INV02,0.0,0.0,172.205,883384.119
2026-08-18 23:15:00,4135001,INV03,0.0,0.0,174.988,795888.681
2026-08-18 23:15:00,4135001,INV04,1.093,1.06,168.442,742551.088
2026-08-18 23:30:00,4135001,INV01,0.0,0.0,170.933,652911.152
2026-08-18 23:30:00,4135001,INV02,11.833,11.478,172.208,883384.122
2026-08-18 23:30:00,4135001,INV03,11.655,11.305,174.991,795888.684
2026-08-18 23:30:00,4135001,INV04,0.0,0.0,168.442,742551.088
2026-08-18 23:45:00,4135001,INV01,13.977,13.557,170.936,652911.156
2026-08-18 23:45:00,4135001,INV02,6.943,6.734,172.21,883384.123
2026-08-18 23:45:00,4135001,INV03,0.0,0.0,174.991,795888.684
2026-08-18 23:45:00,4135001,INV04,0.0,0.0,168.442,742551.088
2026-08-19 00:00:00,4135001,INV01,3.667,3.557,0.001,652911.157
2026-08-19 00:00:00,4135001,INV02,0.0,0.0,0.0,883384.123
2026-08-19 00:00:00,4135001,INV03,26.968,26.159,0.007,795888.69
2026-08-19 00:00:00,4135001,INV04,25.696,24.925,0.006,742551.095
2026-08-19 00:15:00,4135001,INV01,0.0,0.0,0.001,652911.157
2026-08-19 00:15:00,4135001,INV02,11.777,11.424,0.003,883384.126
2026-08-19 00:15:00,4135001,INV03,0.0,0.0,0.007,795888.69
2026-08-19 00:15:00,4135001,INV04,0.0,0.0,0.006,742551.095
2026-08-19 00:30:00,4135001,INV01,0.0,0.0,0.001,652911.157
2026-08-19 00:30:00,4135001,INV02,0.0,0.0,0.003,883384.126
2026-08-19 00:30:00,4135001,INV03,0.0,0.0,0.007,795888.69
2026-08-19 00:30:00,4135001,INV04,6.014,5.833,0.008,742551.096
2026-08-19 00:45:00,4135001,INV01,4.273,4.144,0.002,652911.158
2026-08-19 00:45:00,4135001,INV02,0.0,0.0,0.003,883384.126
2026-08-19 00:45:00,4135001,INV03,9.058,8.787,0.009,795888.692
2026-08-19 00:45:00,4135001,INV04,33.14,32.146,0.016,742551.104
2026-08-19 01:00:00,4135001,INV01,1.238,1.201,0.002,652911.158
2026-08-19 01:00:00,4135001,INV02,0.0,0.0,0.003,883384.126
2026-08-19 01:00:00,4135001,INV03,9.405,9.123,0.011,795888.695
2026-08-19 01:00:00,4135001,INV04,0.0,0.0,0.016,742551.104
2026-08-19 01:15:00,4135001,INV01,11.728,11.376,0.005,652911.161
2026-08-19 01:15:00,4135001,INV02,0.0,0.0,0.003,883384.126
2026-08-19 01:15:00,4135001,INV03,0.0,0.0,0.011,795888.695
2026-08-19 01:15:00,4135001,INV04,0.529,0.513,0.016,742551.104
2026-08-19 01:30:00,4135001,INV01,1.68,1.629,0.005,652911.161
2026-08-19 01:30:00,4135001,INV02,4.643,4.504,0.004,883384.127
2026-08-19 01:30:00,4135001,INV03,14.357,13.927,0.014,795888.698
2026-08-19 01:30:00,4135001,INV04,0.0,0.0,0.016,742551.104
2026-08-19 01:45:00,4135001,INV01,18.981,18.411,0.01,652911.166
2026-08-19 01:45:00,4135001,INV02,0.0,0.0,0.004,883384.127
2026-08-19 01:45:00,4135001,INV03,0.0,0.0,0.014,795888.698
2026-08-19 01:45:00,4135001,INV04,13.738,13.326,0.019,742551.108
2026-08-19 02:00:00,4135001,INV01,27.279,26.461,0.017,652911.172
2026-08-19 02:00:00,4135001,INV02,0.0,0.0,0.004,883384.127
2026-08-19 02:00:00,4135001,INV03,0.0,0.0,0.014,795888.698
2026-08-19 02:00:00,4135001,INV04,4.37,4.239,0.02,742551.109
2026-08-19 02:15:00,4135001,INV01,1.685,1.634,0.017,652911.173
2026-08-19 02:15:00,4135001,INV02,0.0,0.0,0.004,883384.127
2026-08-19 02:15:00,4135001,INV03,2.849,2.763,0.015,795888.699
2026-08-19 02:15:00,4135001,INV04,39.388,38.206,0.03,742551.118
2026-08-19 02:30:00,4135001,INV01,3.338,3.238,0.018,652911.174
2026-08-19 02:30:00,4135001,INV02,9.882,9.586,0.006,883384.13
2026-08-19 02:30:00,4135001,INV03,2.47,2.395,0.016,795888.699
2026-08-19 02:30:00,4135001,INV04,7.111,6.897,0.032,742551.12
2026-08-19 02:45:00,4135001,INV01,24.943,24.195,0.024,652911.18
2026-08-19 02:45:00,4135001,INV02,18.464,17.91,0.011,883384.134
2026-08-19 02:45:00,4135001,INV03,0.0,0.0,0.016,795888.699
2026-08-19 02:45:00,4135001,INV04,17.351,16.831,0.036,742551.124
2026-08-19 03:00:00,4135001,INV01,0.0,0.0,0.024,652911.18
2026-08-19 03:00:00,4135001,INV02,0.0,0.0,0.011,883384.134
2026-08-19 03:00:00,4135001,INV03,8.338,8.088,0.018,795888.701
2026-08-19 03:00:00,4135001,INV04,0.0,0.0,0.036,742551.124
2026-08-19 03:15:00,4135001,INV01,0.0,0.0,0.024,652911.18
2026-08-19 03:15:00,4135001,INV02,10.116,9.813,0.013,883384.137
2026-08-19 03:15:00,4135001,INV03,28.285,27.436,0.025,795888.708
2026-08-19 03:15:00,4135001,INV04,0.0,0.0,0.036,742551.124
2026-08-19 03:30:00,4135001,INV01,10.317,10.007,0.026,652911.182
2026-08-19 03:30:00,4135001,INV02,0.0,0.0,0.013,883384.137
2026-08-19 03:30:00,4135001,INV03,0.0,0.0,0.025,795888.708
2026-08-19 03:30:00,4135001,INV04,0.0,0.0,0.036,742551.124
2026-08-19 03:45:00,4135001,INV01,0.0,0.0,0.026,652911.182
2026-08-19 03:45:00,4135001,INV02,0.0,0.0,0.013,883384.137
2026-08-19 03:45:00,4135001,INV03,22.687,22.006,0.03,795888.714
2026-08-19 03:45:00,4135001,INV04,0.0,0.0,0.036,742551.124
2026-08-19 04:00:00,4135001,INV01,0.0,0.0,0.026,652911.182
2026-08-19 04:00:00,4135001,INV02,0.0,0.0,0.013,883384.137
2026-08-19 04:00:00,4135001,INV03,17.315,16.796,0.034,795888.718
2026-08-19 04:00:00,4135001,INV04,20.821,20.197,0.041,742551.129
2026-08-19 04:15:00,4135001,INV01,0.0,0.0,0.026,652911.182
2026-08-19 04:15:00,4135001,INV02,5.577,5.41,0.015,883384.138
2026-08-19 04:15:00,4135001,INV03,0.0,0.0,0.034,795888.718
2026-08-19 04:15:00,4135001,INV04,15.325,14.865,0.044,742551.133
2026-08-19 04:30:00,4135001,INV01,26.401,25.609,0.033,652911.189
2026-08-19 04:30:00,4135001,INV02,0.978,0.948,0.015,883384.138
2026-08-19 04:30:00,4135001,INV03,31.85,30.894,0.042,795888.726
2026-08-19 04:30:00,4135001,INV04,0.0,0.0,0.044,742551.133
2026-08-19 04:45:00,4135001,INV01,0.0,0.0,0.033,652911.189
2026-08-19 04:45:00,4135001,INV02,0.0,0.0,0.015,883384.138
2026-08-19 04:45:00,4135001,INV03,0.0,0.0,0.042,795888.726
2026-08-19 04:45:00,4135001,INV04,4.815,4.67,0.046,742551.134
2026-08-19 05:00:00,4135001,INV01,30.343,29.433,0.04,652911.196
2026-08-19 05:00:00,4135001,INV02,4.028,3.907,0.016,883384.139
2026-08-19 05:00:00,4135001,INV03,0.0,0.0,0.042,795888.726
2026-08-19 05:00:00,4135001,INV04,0.0,0.0,0.046,742551.134
2026-08-19 05:15:00,4135001,INV01,0.0,0.0,0.04,652911.196
2026-08-19 05:15:00,4135001,INV02,0.0,0.0,0.016,883384.139
2026-08-19 05:15:00,4135001,INV03,16.812,16.308,0.046,795888.73
2026-08-19 05:15:00,4135001,INV04,10.264,9.956,0.048,742551.137
2026-08-19 05:30:00,4135001,INV01,0.0,0.0,0.04,652911.196
2026-08-19 05:30:00,4135001,INV02,4.747,4.604,0.017,883384.14
2026-08-19 05:30:00,4135001,INV03,0.211,0.204,0.046,795888.73
2026-08-19 05:30:00,4135001,INV04,0.0,0.0,0.048,742551.137
2026-08-19 05:45:00,4135001,INV01,0.0,0.0,0.04,652911.196
2026-08-19 05:45:00,4135001,INV02,5.311,5.151,0.018,883384.142
2026-08-19 05:45:00,4135001,INV03,9.549,9.263,0.049,795888.732
2026-08-19 05:45:00,4135001,INV04,8.621,8.363,0.05,742551.139
2026-08-19 06:00:00,4135001,INV01,1825.149,1770.394,0.483,652911.639
2026-08-19 06:00:00,4135001,INV02,1824.129,1769.405,0.461,883384.584
2026-08-19 06:00:00,4135001,INV03,1791.056,1737.325,0.483,795889.166
2026-08-19 06:00:00,4135001,INV04,1837.368,1782.247,0.496,742551.584
2026-08-19 06:15:00,4135001,INV01,3166.897,3071.89,1.251,652912.407
2026-08-19 06:15:00,4135001,INV02,3061.09,2969.257,1.203,883385.326
2026-08-19 06:15:00,4135001,INV03,3140.352,3046.141,1.244,795889.928
2026-08-19 06:15:00,4135001,INV04,3202.935,3106.847,1.273,742552.361
2026-08-19 06:30:00,4135001,INV01,1305.607,1266.438,1.567,652912.723
2026-08-19 06:30:00,4135001,INV02,1313.586,1274.179,1.522,883385.645
2026-08-19 06:30:00,4135001,INV03,1344.455,1304.122,1.57,795890.254
2026-08-19 06:30:00,4135001,INV04,1324.629,1284.89,1.594,742552.682
2026-08-19 06:45:00,4135001,INV01,2943.862,2855.546,2.281,652913.437
2026-08-19 06:45:00,4135001,INV02,2854.05,2768.429,2.214,883386.337
2026-08-19 06:45:00,4135001,INV03,2845.907,2760.53,2.261,795890.944
2026-08-19 06:45:00,4135001,INV04,2880.901,2794.474,2.292,742553.381
2026-08-19 07:00:00,4135001,INV01,2244.987,2177.637,2.826,652913.981
2026-08-19 07:00:00,4135001,INV02,2192.342,2126.571,2.745,883386.869
2026-08-19 07:00:00,4135001,INV03,2193.807,2127.993,2.793,795891.476
2026-08-19 07:00:00,4135001,INV04,2150.935,2086.407,2.814,742553.902
2026-08-19 07:15:00,4135001,INV01,5437.159,5274.044,4.144,652915.3
2026-08-19 07:15:00,4135001,INV02,5432.3,5269.331,4.063,883388.186
2026-08-19 07:15:00,4135001,INV03,5387.953,5226.314,4.099,795892.783
2026-08-19 07:15:00,4135001,INV04,5413.363,5250.962,4.127,742555.215
2026-08-19 07:30:00,4135001,INV01,8386.907,8135.3,6.178,652917.334
2026-08-19 07:30:00,4135001,INV02,7907.187,7669.971,5.98,883390.104
2026-08-19 07:30:00,4135001,INV03,8336.213,8086.127,6.121,795894.804
2026-08-19 07:30:00,4135001,INV04,8298.203,8049.257,6.139,742557.227
2026-08-19 07:45:00,4135001,INV01,7172.088,6956.925,7.917,652919.073
2026-08-19 07:45:00,4135001,INV02,7680.593,7450.176,7.843,883391.966
2026-08-19 07:45:00,4135001,INV03,7342.479,7122.204,7.901,795896.585
2026-08-19 07:45:00,4135001,INV04,7327.723,7107.891,7.916,742559.004
2026-08-19 08:00:00,4135001,INV01,6994.859,6785.014,9.614,652920.769
2026-08-19 08:00:00,4135001,INV02,6914.152,6706.727,9.519,883393.643
2026-08-19 08:00:00,4135001,INV03,7038.142,6826.998,9.608,795898.292
2026-08-19 08:00:00,4135001,INV04,7092.139,6879.375,9.636,742560.724
2026-08-19 08:15:00,4135001,INV01,7649.611,7420.123,11.469,652922.624
2026-08-19 08:15:00,4135001,INV02,7636.885,7407.779,11.371,883395.495
2026-08-19 08:15:00,4135001,INV03,7586.157,7358.573,11.448,795900.131
2026-08-19 08:15:00,4135001,INV04,7339.151,7118.976,11.416,742562.504
2026-08-19 08:30:00,4135001,INV01,8233.76,7986.747,13.465,652924.621
2026-08-19 08:30:00,4135001,INV02,1695.444,1644.581,11.782,883395.906
2026-08-19 08:30:00,4135001,INV03,8152.715,7908.134,13.425,795902.108
2026-08-19 08:30:00,4135001,INV04,8512.187,8256.821,13.48,742564.568
2026-08-19 08:45:00,4135001,INV01,13870.511,13454.395,16.829,652927.985
2026-08-19 08:45:00,4135001,INV02,13297.335,12898.415,15.007,883399.13
2026-08-19 08:45:00,4135001,INV03,12978.103,12588.759,16.572,795905.255
2026-08-19 08:45:00,4135001,INV04,13564.303,13157.374,16.769,742567.858
2026-08-19 09:00:00,4135001,INV01,8236.206,7989.12,18.826,652929.982
2026-08-19 09:00:00,4135001,INV02,8635.122,8376.069,17.101,883401.224
2026-08-19 09:00:00,4135001,INV03,8308.696,8059.435,18.587,795907.27
2026-08-19 09:00:00,4135001,INV04,8115.528,7872.062,18.737,742569.826
2026-08-19 09:15:00,4135001,INV01,14422.92,13990.232,22.324,652933.479
2026-08-19 09:15:00,4135001,INV02,14367.788,13936.754,20.585,883404.709
2026-08-19 09:15:00,4135001,INV03,14392.455,13960.682,22.077,795910.76
2026-08-19 09:15:00,4135001,INV04,13699.104,13288.131,22.059,742573.148
2026-08-19 09:30:00,4135001,INV01,16752.751,16250.169,26.386,652937.542
2026-08-19 09:30:00,4135001,INV02,16701.493,16200.448,24.635,883408.759
2026-08-19 09:30:00,4135001,INV03,17126.26,16612.472,26.23,795914.914
2026-08-19 09:30:00,4135001,INV04,16448.977,15955.507,26.048,742577.136
2026-08-19 09:45:00,4135001,INV01,16527.483,16031.659,30.394,652941.55
2026-08-19 09:45:00,4135001,INV02,17014.584,16504.146,28.761,883412.885
2026-08-19 09:45:00,4135001,INV03,16829.22,16324.344,30.311,795918.995
2026-08-19 09:45:00,4135001,INV04,17228.306,16711.457,30.226,742581.314
2026-08-19 10:00:00,4135001,INV01,16800.407,16296.395,34.468,652945.624
2026-08-19 10:00:00,4135001,INV02,15806.312,15332.123,32.594,883416.718
2026-08-19 10:00:00,4135001,INV03,16197.68,15711.749,34.239,795922.923
2026-08-19 10:00:00,4135001,INV04,15586.394,15118.802,34.006,742585.094
2026-08-19 10:15:00,4135001,INV01,22790.66,22106.94,39.995,652951.151
2026-08-19 10:15:00,4135001,INV02,21972.135,21312.971,37.923,883422.046
2026-08-19 10:15:00,4135001,INV03,22452.828,21779.243,39.684,795928.367
2026-08-19 10:15:00,4135001,INV04,21965.527,21306.561,39.332,742590.421
2026-08-19 10:30:00,4135001,INV01,22495.014,21820.164,45.45,652956.606
2026-08-19 10:30:00,4135001,INV02,21990.744,21331.021,43.255,883427.379
2026-08-19 10:30:00,4135001,INV03,23259.742,22561.95,45.324,795934.008
2026-08-19 10:30:00,4135001,INV04,23634.11,22925.086,45.064,742596.152
2026-08-19 10:45:00,4135001,INV01,25117.032,24363.521,51.541,652962.697
2026-08-19 10:45:00,4135001,INV02,24993.955,24244.136,49.316,883433.44
2026-08-19 10:45:00,4135001,INV03,25374.857,24613.611,51.478,795940.161
2026-08-19 10:45:00,4135001,INV04,23915.192,23197.737,50.863,742601.951
2026-08-19 11:00:00,4135001,INV01,24814.43,24069.998,57.558,652968.714
2026-08-19 11:00:00,4135001,INV02,24132.879,23408.893,55.169,883439.292
2026-08-19 11:00:00,4135001,INV03,24631.521,23892.576,57.451,795946.134
2026-08-19 11:00:00,4135001,INV04,8432.571,8179.593,52.908,742603.996
2026-08-19 11:15:00,4135001,INV01,24075.3,23353.041,63.397,652974.552
2026-08-19 11:15:00,4135001,INV02,22997.999,22308.059,60.746,883444.869
2026-08-19 11:15:00,4135001,INV03,22895.774,22208.901,63.003,795951.687
2026-08-19 11:15:00,4135001,INV04,22704.61,22023.471,58.414,742609.502
2026-08-19 11:30:00,4135001,INV01,25335.723,24575.651,69.541,652980.696
2026-08-19 11:30:00,4135001,INV02,25747.876,24975.44,66.99,883451.113
2026-08-19 11:30:00,4135001,INV03,26164.873,25379.927,69.348,795958.032
2026-08-19 11:30:00,4135001,INV04,24528.785,23792.922,64.362,742615.45
2026-08-19 11:45:00,4135001,INV01,28030.535,27189.619,76.338,652987.494
2026-08-19 11:45:00,4135001,INV02,28469.55,27615.463,73.893,883458.017
2026-08-19 11:45:00,4135001,INV03,27916.29,27078.801,76.118,795964.801
2026-08-19 11:45:00,4135001,INV04,27059.421,26247.638,70.924,742622.012
2026-08-19 12:00:00,4135001,INV01,28332.796,27482.812,83.209,652994.364
2026-08-19 12:00:00,4135001,INV02,29067.306,28195.287,80.942,883465.066
2026-08-19 12:00:00,4135001,INV03,28623.114,27764.421,83.059,795971.742
2026-08-19 12:00:00,4135001,INV04,27787.0,26953.39,77.662,742628.751
2026-08-19 12:15:00,4135001,INV01,25251.565,24494.018,89.332,653000.488
2026-08-19 12:15:00,4135001,INV02,24981.666,24232.216,87.0,883471.124
2026-08-19 12:15:00,4135001,INV03,25075.631,24323.362,89.14,795977.823
2026-08-19 12:15:00,4135001,INV04,25928.488,25150.633,83.95,742635.038
2026-08-19 12:30:00,4135001,INV01,25843.357,25068.056,95.599,653006.755
2026-08-19 12:30:00,4135001,INV02,27185.217,26369.661,93.593,883477.716
2026-08-19 12:30:00,4135001,INV03,25889.279,25112.601,95.418,795984.101
2026-08-19 12:30:00,4135001,INV04,26043.133,25261.839,90.265,742641.354
2026-08-19 12:45:00,4135001,INV01,24712.279,23970.911,101.592,653012.748
2026-08-19 12:45:00,4135001,INV02,25710.923,24939.596,99.828,883483.951
2026-08-19 12:45:00,4135001,INV03,23838.356,23123.205,101.199,795989.882
2026-08-19 12:45:00,4135001,INV04,24903.148,24156.053,96.304,742647.393
2026-08-19 13:00:00,4135001,INV01,23896.47,23179.576,107.387,653018.543
2026-08-19 13:00:00,4135001,INV02,24885.79,24139.217,105.862,883489.986
2026-08-19 13:00:00,4135001,INV03,24097.798,23374.864,107.042,795995.726
2026-08-19 13:00:00,4135001,INV04,24892.678,24145.898,102.341,742653.429
2026-08-19 13:15:00,4135001,INV01,23835.508,23120.443,113.167,653024.323
2026-08-19 13:15:00,4135001,INV02,24248.627,23521.168,111.743,883495.866
2026-08-19 13:15:00,4135001,INV03,23583.391,22875.889,112.761,796001.445
2026-08-19 13:15:00,4135001,INV04,23413.869,22711.453,108.019,742659.107
2026-08-19 13:30:00,4135001,INV01,23245.502,22548.137,118.804,653029.96
2026-08-19 13:30:00,4135001,INV02,23471.56,22767.413,117.435,883501.558
2026-08-19 13:30:00,4135001,INV03,22547.776,21871.343,118.229,796006.913
2026-08-19 13:30:00,4135001,INV04,22805.345,22121.184,113.549,742664.637
2026-08-19 13:45:00,4135001,INV01,21860.572,21204.755,124.105,653035.261
2026-08-19 13:45:00,4135001,INV02,22604.006,21925.886,122.916,883507.039
2026-08-19 13:45:00,4135001,INV03,8052.81,7811.226,120.182,796008.866
2026-08-19 13:45:00,4135001,INV04,22013.331,21352.931,118.887,742669.976
2026-08-19 14:00:00,4135001,INV01,20954.173,20325.548,129.187,653040.342
2026-08-19 14:00:00,4135001,INV02,20852.76,20227.177,127.973,883512.096
2026-08-19 14:00:00,4135001,INV03,21169.362,20534.281,125.316,796013.999
2026-08-19 14:00:00,4135001,INV04,22000.48,21340.466,124.222,742675.311
2026-08-19 14:15:00,4135001,INV01,20814.494,20190.059,134.234,653045.39
2026-08-19 14:15:00,4135001,INV02,20266.92,19658.912,132.888,883517.011
2026-08-19 14:15:00,4135001,INV03,20680.342,20059.932,130.331,796019.014
2026-08-19 14:15:00,4135001,INV04,20447.108,19833.695,129.181,742680.269
2026-08-19 14:30:00,4135001,INV01,18527.877,17972.041,138.727,653049.883
2026-08-19 14:30:00,4135001,INV02,17499.213,16974.237,137.131,883521.255
2026-08-19 14:30:00,4135001,INV03,18905.539,18338.373,134.915,796023.599
2026-08-19 14:30:00,4135001,INV04,17804.752,17270.609,133.498,742684.587
2026-08-19 14:45:00,4135001,INV01,17341.117,16820.883,142.932,653054.088
2026-08-19 14:45:00,4135001,INV02,18001.983,17461.923,141.497,883525.62
2026-08-19 14:45:00,4135001,INV03,17721.587,17189.939,139.213,796027.896
2026-08-19 14:45:00,4135001,INV04,17983.333,17443.833,137.859,742688.948
2026-08-19 15:00:00,4135001,INV01,13862.384,13446.512,146.294,653057.45
2026-08-19 15:00:00,4135001,INV02,14370.174,13939.069,144.981,883529.105
2026-08-19 15:00:00,4135001,INV03,14328.414,13898.561,142.687,796031.371
2026-08-19 15:00:00,4135001,INV04,13958.162,13539.417,141.244,742692.333
2026-08-19 15:15:00,4135001,INV01,14663.476,14223.571,149.85,653061.006
2026-08-19 15:15:00,4135001,INV02,14765.505,14322.54,148.562,883532.685
2026-08-19 15:15:00,4135001,INV03,14306.836,13877.631,146.157,796034.84
2026-08-19 15:15:00,4135001,INV04,14041.444,13620.2,144.649,742695.738
2026-08-19 15:30:00,4135001,INV01,13686.872,13276.266,153.169,653064.325
2026-08-19 15:30:00,4135001,INV02,13099.182,12706.206,151.739,883535.862
2026-08-19 15:30:00,4135001,INV03,13816.652,13402.153,149.507,796038.191
2026-08-19 15:30:00,4135001,INV04,13104.989,12711.839,147.827,742698.916
2026-08-19 15:45:00,4135001,INV01,10931.651,10603.701,155.82,653066.976
2026-08-19 15:45:00,4135001,INV02,10708.753,10387.49,154.335,883538.459
2026-08-19 15:45:00,4135001,INV03,1861.591,1805.743,149.959,796038.642
2026-08-19 15:45:00,4135001,INV04,11023.94,10693.221,150.501,742701.589
2026-08-19 16:00:00,4135001,INV01,9635.073,9346.021,158.156,653069.312
2026-08-19 16:00:00,4135001,INV02,9560.897,9274.07,156.654,883540.777
2026-08-19 16:00:00,4135001,INV03,9970.938,9671.81,152.377,796041.06
2026-08-19 16:00:00,4135001,INV04,9633.437,9344.434,152.837,742703.925
2026-08-19 16:15:00,4135001,INV01,8934.553,8666.516,160.323,653071.479
2026-08-19 16:15:00,4135001,INV02,8907.374,8640.153,158.814,883542.937
2026-08-19 16:15:00,4135001,INV03,8925.795,8658.021,154.541,796043.225
2026-08-19 16:15:00,4135001,INV04,8625.877,8367.1,154.928,742706.017
2026-08-19 16:30:00,4135001,INV01,6090.875,5908.149,161.8,653072.956
2026-08-19 16:30:00,4135001,INV02,5934.528,5756.492,160.253,883544.377
2026-08-19 16:30:00,4135001,INV03,6337.11,6146.996,156.078,796044.761
2026-08-19 16:30:00,4135001,INV04,6018.978,5838.409,156.388,742707.476
2026-08-19 16:45:00,4135001,INV01,8666.689,8406.688,163.902,653075.057
2026-08-19 16:45:00,4135001,INV02,8395.246,8143.388,162.289,883546.412
2026-08-19 16:45:00,4135001,INV03,8513.377,8257.976,158.142,796046.826
2026-08-19 16:45:00,4135001,INV04,8524.733,8268.991,158.455,742709.544
2026-08-19 17:00:00,4135001,INV01,7023.612,6812.904,165.605,653076.761
2026-08-19 17:00:00,4135001,INV02,6668.31,6468.261,163.906,883548.029
2026-08-19 17:00:00,4135001,INV03,2505.231,2430.074,158.75,796047.433
2026-08-19 17:00:00,4135001,INV04,6689.29,6488.612,160.077,742711.166
2026-08-19 17:15:00,4135001,INV01,3544.91,3438.562,166.464,653077.62
2026-08-19 17:15:00,4135001,INV02,3439.532,3336.346,164.74,883548.864
2026-08-19 17:15:00,4135001,INV03,3579.375,3471.994,159.618,796048.301
2026-08-19 17:15:00,4135001,INV04,3356.57,3255.873,160.891,742711.98
2026-08-19 17:30:00,4135001,INV01,4145.13,4020.776,167.47,653078.625
2026-08-19 17:30:00,4135001,INV02,4202.017,4075.957,165.759,883549.883
2026-08-19 17:30:00,4135001,INV03,4069.807,3947.713,160.605,796049.288
2026-08-19 17:30:00,4135001,INV04,4044.173,3922.848,161.872,742712.96
2026-08-19 17:45:00,4135001,INV01,1626.656,1577.856,167.864,653079.02
2026-08-19 17:45:00,4135001,INV02,1657.713,1607.981,166.161,883550.285
2026-08-19 17:45:00,4135001,INV03,1701.765,1650.712,161.017,796049.701
2026-08-19 17:45:00,4135001,INV04,1675.915,1625.638,162.279,742713.367
2026-08-19 18:00:00,4135001,INV01,2309.924,2240.626,168.424,653079.58
2026-08-19 18:00:00,4135001,INV02,2106.533,2043.337,166.672,883550.795
2026-08-19 18:00:00,4135001,INV03,2228.407,2161.555,161.558,796050.241
2026-08-19 18:00:00,4135001,INV04,2271.888,2203.731,162.829,742713.918
2026-08-19 18:15:00,4135001,INV01,2451.336,2377.796,169.019,653080.175
2026-08-19 18:15:00,4135001,INV02,2452.857,2379.271,167.267,883551.39
2026-08-19 18:15:00,4135001,INV03,2539.291,2463.112,162.174,796050.857
2026-08-19 18:15:00,4135001,INV04,2560.193,2483.387,163.45,742714.539
2026-08-19 18:30:00,4135001,INV01,2411.32,2338.98,169.604,653080.759
2026-08-19 18:30:00,4135001,INV02,2438.444,2365.291,167.858,883551.981
2026-08-19 18:30:00,4135001,INV03,2412.86,2340.474,162.759,796051.442
2026-08-19 18:30:00,4135001,INV04,2358.61,2287.852,164.022,742715.111
2026-08-19 18:45:00,4135001,INV01,0.344,0.334,169.604,653080.759
2026-08-19 18:45:00,4135001,INV02,0.0,0.0,167.858,883551.981
2026-08-19 18:45:00,4135001,INV03,1.935,1.877,162.759,796051.443
2026-08-19 18:45:00,4135001,INV04,1.753,1.701,164.023,742715.111
2026-08-19 19:00:00,4135001,INV01,24.999,24.249,169.61,653080.765
2026-08-19 19:00:00,4135001,INV02,10.166,9.862,167.861,883551.984
2026-08-19 19:00:00,4135001,INV03,3.975,3.856,162.76,796051.444
2026-08-19 19:00:00,4135001,INV04,0.0,0.0,164.023,742715.111
2026-08-19 19:15:00,4135001,INV01,4.759,4.616,169.611,653080.767
2026-08-19 19:15:00,4135001,INV02,27.328,26.509,167.867,883551.991
2026-08-19 19:15:00,4135001,INV03,0.0,0.0,162.76,796051.444
2026-08-19 19:15:00,4135001,INV04,27.816,26.982,164.029,742715.118
2026-08-19 19:30:00,4135001,INV01,0.0,0.0,169.611,653080.767
2026-08-19 19:30:00,4135001,INV02,0.0,0.0,167.867,883551.991
2026-08-19 19:30:00,4135001,INV03,21.221,20.585,162.765,796051.449
2026-08-19 19:30:00,4135001,INV04,0.0,0.0,164.029,742715.118
2026-08-19 19:45:00,4135001,INV01,0.0,0.0,169.611,653080.767
2026-08-19 19:45:00,4135001,INV02,20.131,19.527,167.872,883551.995
2026-08-19 19:45:00,4135001,INV03,0.0,0.0,162.765,796051.449
2026-08-19 19:45:00,4135001,INV04,0.0,0.0,164.029,742715.118
2026-08-19 20:00:00,4135001,INV01,7.623,7.394,169.613,653080.768
2026-08-19 20:00:00,4135001,INV02,0.0,0.0,167.872,883551.995
2026-08-19 20:00:00,4135001,INV03,29.073,28.201,162.772,796051.456
2026-08-19 20:00:00,4135001,INV04,0.0,0.0,164.029,742715.118
2026-08-19 20:15:00,4135001,INV01,0.0,0.0,169.613,653080.768
2026-08-19 20:15:00,4135001,INV02,25.14,24.385,167.878,883552.002
2026-08-19 20:15:00,4135001,INV03,0.0,0.0,162.772,796051.456
2026-08-19 20:15:00,4135001,INV04,22.94,22.252,164.035,742715.123
